Category,Item,Supplier,Supplier Site,Order Number,Supplier Lead Time,Historical Lead Time,Variance Days,Variance Percentage
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1247,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1248,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1249,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1250,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1251,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1252,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1253,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1254,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1255,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1256,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1665,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1666,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1667,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1668,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1669,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1670,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1671,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1672,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1673,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1674,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1675,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1676,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1677,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1678,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1679,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1680,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1681,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1682,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1683,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1684,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1685,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1686,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1687,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1688,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1689,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1690,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1691,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1692,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1693,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1694,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1695,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1696,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1697,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1698,4,8,4,100
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2846,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2847,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2848,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2849,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2850,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2851,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2852,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2853,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2854,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2855,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2856,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2857,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2858,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2859,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2860,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2861,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2862,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2863,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2864,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2865,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2866,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2867,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2868,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2869,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2870,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2871,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2872,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2873,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2874,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2875,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2876,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2877,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2878,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2879,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3390,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3391,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3392,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3393,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3394,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3395,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3396,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3397,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3398,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3399,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3400,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3401,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3402,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3403,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3404,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3405,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3406,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3407,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3408,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3409,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3410,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3411,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3412,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3413,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3414,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3415,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3416,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3417,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3418,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3419,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3420,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3421,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3422,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3423,3,-1,-4,-1.33E+02
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1257,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1258,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1259,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1260,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1261,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1262,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1263,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1264,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1265,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1266,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1267,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1268,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1269,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1270,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1271,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1272,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1273,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1274,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1275,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1276,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1277,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1278,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1279,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1280,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1281,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1282,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1283,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1284,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1285,4,8,4,100
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1286,4,7,3,75
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1287,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1288,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1289,4,6,2,50
MicrophonesRibbon,ECMicrophone6mm,StarElectronics,Singapore,EC6MMORD1290,4,6,2,50
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2336,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2337,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2338,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2339,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2340,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2341,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2342,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2343,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2344,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2345,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2346,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2347,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2348,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2349,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2350,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2351,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2352,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2353,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2354,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2355,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2356,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2357,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2358,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2359,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2360,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2361,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2362,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2363,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2364,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2365,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2366,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2367,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2368,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2369,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2880,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2881,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2882,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2883,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2884,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2885,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2886,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2887,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2888,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2889,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2890,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2891,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2892,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2893,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2894,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2895,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2896,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2897,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2898,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2899,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2900,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2901,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2902,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2903,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2904,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2905,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2906,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2907,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2908,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2909,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2910,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2911,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2912,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD2913,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3424,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3425,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3426,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3427,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3428,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3429,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3430,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3431,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3432,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3433,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3434,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3435,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3436,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3437,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3438,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3439,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3440,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3441,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3442,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3443,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3444,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3445,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3446,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3447,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3448,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3449,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3450,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3451,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3452,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3453,3,-1,-4,-1.33E+02
MicrophonesLarge,ECMicrophone4mm,StarElectronics,Delhi,EC4MMORD3454,3,-1,-4,-1.33E+02
